pile1,pile2,pile3
73,79,6
73,80,25
73,81,24
73,82,27
73,83,26
73,84,29
73,85,28
73,86,31
73,87,30
73,88,17
73,89,16
73,90,19
73,91,18
73,92,21
73,93,20
73,94,23
73,95,22
73,96,41
73,97,40
73,98,43
73,99,42
73,100,45
74,0,74
74,1,75
74,2,72
74,3,73
74,4,78
74,5,79
74,6,76
74,7,77
74,8,66
74,9,67
74,10,64
74,11,65
74,12,70
74,13,71
74,14,68
74,15,69
74,16,90
74,17,91
74,18,88
74,19,89
74,20,94
74,21,95
74,22,92
74,23,93
74,24,82
74,25,83
74,26,80
74,27,81
74,28,86
74,29,87
74,30,84
74,31,85
74,40,98
74,41,99
74,42,96
74,43,97
74,46,100
74,64,10
74,65,11
74,66,8
74,67,9
74,68,14
74,69,15
74,70,12
74,71,13
74,72,2
74,73,3
74,74,0
74,75,1
74,76,6
74,77,7
74,78,4
74,79,5
74,80,26
74,81,27
74,82,24
74,83,25
74,84,30
74,85,31
74,86,28
74,87,29
74,88,18
74,89,19
74,90,16
74,91,17
74,92,22
74,93,23
74,94,20
74,95,21
74,96,42
74,97,43
74,98,40
74,99,41
74,100,46
75,0,75
75,1,74
75,2,73
75,3,72
75,4,79
75,5,78
75,6,77
75,7,76
75,8,67
75,9,66
75,10,65
75,11,64
75,12,71
75,13,70
75,14,69
75,15,68
75,16,91
75,17,90
75,18,89
75,19,88
75,20,95
75,21,94
75,22,93
75,23,92
75,24,83
75,25,82
75,26,81
75,27,80
75,28,87
75,29,86
75,30,85
75,31,84
75,40,99
75,41,98
75,42,97
75,43,96
75,47,100
75,64,11
75,65,10
75,66,9
75,67,8
75,68,15
75,69,14
75,70,13
75,71,12
75,72,3
75,73,2
75,74,1
75,75,0
75,76,7
75,77,6
75,78,5
75,79,4
75,80,27
75,81,26
75,82,25
75,83,24
75,84,31
75,85,30
75,86,29
75,87,28
75,88,19
75,89,18
75,90,17
75,91,16
75,92,23
75,93,22
75,94,21
75,95,20
75,96,43
75,97,42
75,98,41
75,99,40
75,100,47
76,0,76
76,1,77
76,2,78
76,3,79
76,4,72
76,5,73
76,6,74
76,7,75
76,8,68
76,9,69
76,10,70
76,11,71
76,12,64
76,13,65
76,14,66
76,15,67
76,16,92
76,17,93
76,18,94
76,19,95
76,20,88
76,21,89
76,22,90
76,23,91
76,24,84
76,25,85
76,26,86
76,27,87
76,28,80
76,29,81
76,30,82
76,31,83
76,40,100
76,44,96
76,45,97
76,46,98
76,47,99
76,64,12
76,65,13
76,66,14
76,67,15
76,68,8
76,69,9
76,70,10
76,71,11
76,72,4
76,73,5
76,74,6
76,75,7
76,76,0
76,77,1
76,78,2
76,79,3
76,80,28
76,81,29
76,82,30
76,83,31
76,84,24
76,85,25
76,86,26
76,87,27
76,88,20
76,89,21
76,90,22
76,91,23
76,92,16
76,93,17
76,94,18
76,95,19
76,96,44
76,97,45
76,98,46
76,99,47
76,100,40
77,0,77
77,1,76
77,2,79
77,3,78
77,4,73
77,5,72
77,6,75
77,7,74
77,8,69
77,9,68
77,10,71
77,11,70
77,12,65
77,13,64
77,14,67
77,15,66
77,16,93
77,17,92
77,18,95
77,19,94
77,20,89
77,21,88
77,22,91
77,23,90
77,24,85
77,25,84
77,26,87
77,27,86
77,28,81
77,29,80
77,30,83
77,31,82
77,41,100
77,44,97
77,45,96
77,46,99
77,47,98
77,64,13
77,65,12
77,66,15
77,67,14
77,68,9
77,69,8
77,70,11
77,71,10
77,72,5
77,73,4
77,74,7
77,75,6
77,76,1
77,77,0
77,78,3
77,79,2
77,80,29
77,81,28
77,82,31
77,83,30
77,84,25
77,85,24
77,86,27
77,87,26
77,88,21
77,89,20
77,90,23
77,91,22
77,92,17
77,93,16
77,94,19
77,95,18
77,96,45
77,97,44
77,98,47
77,99,46
77,100,41
78,0,78
78,1,79
78,2,76
78,3,77
78,4,74
78,5,75
78,6,72
78,7,73
78,8,70
78,9,71
78,10,68
78,11,69
78,12,66
78,13,67
78,14,64
78,15,65
78,16,94
78,17,95
78,18,92
78,19,93
78,20,90
78,21,91
78,22,88
78,23,89
78,24,86
78,25,87
78,26,84
78,27,85
78,28,82
78,29,83
78,30,80
78,31,81
78,42,100
78,44,98
78,45,99
78,46,96
78,47,97
78,64,14
78,65,15
78,66,12
78,67,13
78,68,10
78,69,11
78,70,8
78,71,9
78,72,6
78,73,7
78,74,4
78,75,5
78,76,2
78,77,3
78,78,0
78,79,1
78,80,30
78,81,31
78,82,28
78,83,29
78,84,26
78,85,27
78,86,24
78,87,25
78,88,22
78,89,23
78,90,20
78,91,21
78,92,18
78,93,19
78,94,16
78,95,17
78,96,46
78,97,47
78,98,44
78,99,45
78,100,42
79,0,79
79,1,78
79,2,77
79,3,76
79,4,75
79,5,74
79,6,73
79,7,72
79,8,71
79,9,70
79,10,69
79,11,68
79,12,67
79,13,66
79,14,65
79,15,64
79,16,95
79,17,94
79,18,93
79,19,92
79,20,91
79,21,90
79,22,89
79,23,88
79,24,87
79,25,86
79,26,85
79,27,84
79,28,83
79,29,82
79,30,81
79,31,80
79,43,100
79,44,99
79,45,98
79,46,97
79,47,96
79,64,15
79,65,14
79,66,13
79,67,12
79,68,11
79,69,10
79,70,9
79,71,8
79,72,7
79,73,6
79,74,5
79,75,4
79,76,3
79,77,2
79,78,1
79,79,0
79,80,31
79,81,30
79,82,29
79,83,28
79,84,27
79,85,26
79,86,25
79,87,24
79,88,23
79,89,22
79,90,21
79,91,20
79,92,19
79,93,18
79,94,17
79,95,16
79,96,47
79,97,46
79,98,45
79,99,44
79,100,43
80,0,80
80,1,81
80,2,82
80,3,83
80,4,84
80,5,85
80,6,86
80,7,87
80,8,88
80,9,89
80,10,90
80,11,91
80,12,92
80,13,93
80,14,94
80,15,95
80,16,64
80,17,65
80,18,66
80,19,67
80,20,68
80,21,69
80,22,70
80,23,71
80,24,72
80,25,73
80,26,74
80,27,75
80,28,76
80,29,77
80,30,78
80,31,79
80,48,96
80,49,97
80,50,98
80,51,99
80,52,100
80,64,16
80,65,17
80,66,18
80,67,19
80,68,20
80,69,21
80,70,22
80,71,23
80,72,24
80,73,25
80,74,26
80,75,27
80,76,28
80,77,29
80,78,30
80,79,31
80,80,0
80,81,1
80,82,2
80,83,3
80,84,4
80,85,5
80,86,6
80,87,7
80,88,8
80,89,9
80,90,10
80,91,11
80,92,12
80,93,13
80,94,14
80,95,15
80,96,48
80,97,49
80,98,50
80,99,51
80,100,52
81,0,81
81,1,80
81,2,83
81,3,82
81,4,85
81,5,84
81,6,87
81,7,86
81,8,89
81,9,88
81,10,91
81,11,90
81,12,93
81,13,92
81,14,95
81,15,94
81,16,65
81,17,64
81,18,67
81,19,66
81,20,69
81,21,68
81,22,71
81,23,70
81,24,73
81,25,72
81,26,75
81,27,74
81,28,77
81,29,76
81,30,79
81,31,78
81,48,97
81,49,96
81,50,99
81,51,98
81,53,100
81,64,17
81,65,16
81,66,19
81,67,18
81,68,21
81,69,20
81,70,23
81,71,22
81,72,25
81,73,24
81,74,27
81,75,26
81,76,29
81,77,28
81,78,31
81,79,30
81,80,1
81,81,0
81,82,3
81,83,2
81,84,5
81,85,4
81,86,7
81,87,6
81,88,9
81,89,8
81,90,11
81,91,10
81,92,13
81,93,12
81,94,15
81,95,14
81,96,49
81,97,48
81,98,51
81,99,50
81,100,53
82,0,82
82,1,83
82,2,80
82,3,81
82,4,86
82,5,87
82,6,84
82,7,85
82,8,90
82,9,91
82,10,88
82,11,89
82,12,94
82,13,95
82,14,92
82,15,93
82,16,66
82,17,67
82,18,64
82,19,65
82,20,70
82,21,71
82,22,68
82,23,69
82,24,74
82,25,75
82,26,72
82,27,73
82,28,78
82,29,79
82,30,76
82,31,77
82,48,98
82,49,99
82,50,96
82,51,97
82,54,100
82,64,18
82,65,19
82,66,16
82,67,17
82,68,22
82,69,23
82,70,20
82,71,21
82,72,26
82,73,27
82,74,24
82,75,25
82,76,30
82,77,31
82,78,28
82,79,29
82,80,2
82,81,3
82,82,0
82,83,1
82,84,6
82,85,7
82,86,4
82,87,5
82,88,10
82,89,11
82,90,8
82,91,9
82,92,14
82,93,15
82,94,12
82,95,13
82,96,50
82,97,51
82,98,48
82,99,49
82,100,54
83,0,83
83,1,82
83,2,81
83,3,80
83,4,87
83,5,86
83,6,85
83,7,84
83,8,91
83,9,90
83,10,89
83,11,88
83,12,95
83,13,94
83,14,93
83,15,92
83,16,67
83,17,66
83,18,65
83,19,64
83,20,71
83,21,70
83,22,69
83,23,68
83,24,75
83,25,74
83,26,73
83,27,72
83,28,79
83,29,78
83,30,77
83,31,76
83,48,99
83,49,98
83,50,97
83,51,96
83,55,100
83,64,19
83,65,18
83,66,17
83,67,16
83,68,23
83,69,22
83,70,21
83,71,20
83,72,27
83,73,26
83,74,25
83,75,24
83,76,31
83,77,30
83,78,29
83,79,28
83,80,3
83,81,2
83,82,1
83,83,0
83,84,7
83,85,6
83,86,5
83,87,4
83,88,11
83,89,10
83,90,9
83,91,8
83,92,15
83,93,14
83,94,13
83,95,12
83,96,51
83,97,50
83,98,49
83,99,48
83,100,55
84,0,84
84,1,85
84,2,86
84,3,87
84,4,80
84,5,81
84,6,82
84,7,83
84,8,92
84,9,93
84,10,94
84,11,95
84,12,88
84,13,89
84,14,90
84,15,91
84,16,68
84,17,69
84,18,70
84,19,71
84,20,64
84,21,65
84,22,66
84,23,67
84,24,76
84,25,77
84,26,78
84,27,79
84,28,72
84,29,73
84,30,74
84,31,75
84,48,100
84,52,96
84,53,97
84,54,98
84,55,99
84,64,20
84,65,21
84,66,22
84,67,23
84,68,16
84,69,17
84,70,18
84,71,19
84,72,28
84,73,29
84,74,30
84,75,31
84,76,24
84,77,25
84,78,26
84,79,27
84,80,4
84,81,5
84,82,6
84,83,7
84,84,0
84,85,1
84,86,2
84,87,3
84,88,12
84,89,13
84,90,14
84,91,15
84,92,8
84,93,9
84,94,10
84,95,11
84,96,52
84,97,53
84,98,54
84,99,55
84,100,48
85,0,85
85,1,84
85,2,87
85,3,86
85,4,81
85,5,80
85,6,83
85,7,82
85,8,93
85,9,92
85,10,95
85,11,94
85,12,89
85,13,88
85,14,91
85,15,90
85,16,69
85,17,68
85,18,71
85,19,70
85,20,65
85,21,64
85,22,67
85,23,66
85,24,77
85,25,76
85,26,79
85,27,78
85,28,73
85,29,72
85,30,75
85,31,74
85,49,100
85,52,97
85,53,96
85,54,99
85,55,98
85,64,21
85,65,20
85,66,23
85,67,22
85,68,17
85,69,16
85,70,19
85,71,18
85,72,29
85,73,28
85,74,31
85,75,30
85,76,25
85,77,24
85,78,27
85,79,26
85,80,5
85,81,4
85,82,7
85,83,6
85,84,1
85,85,0
85,86,3
85,87,2
85,88,13
85,89,12
85,90,15
85,91,14
85,92,9
85,93,8
85,94,11
85,95,10
85,96,53
85,97,52
85,98,55
85,99,54
85,100,49
86,0,86
86,1,87
86,2,84
86,3,85
86,4,82
86,5,83
86,6,80
86,7,81
86,8,94
86,9,95
86,10,92
86,11,93
86,12,90
86,13,91
86,14,88
86,15,89
86,16,70
86,17,71
86,18,68
86,19,69
86,20,66
86,21,67
86,22,64
86,23,65
86,24,78
86,25,79
86,26,76
86,27,77
86,28,74
86,29,75
86,30,72
86,31,73
86,50,100
86,52,98
86,53,99
86,54,96
86,55,97
86,64,22
86,65,23
86,66,20
86,67,21
86,68,18
86,69,19
86,70,16
86,71,17
86,72,30
86,73,31
86,74,28
86,75,29
86,76,26
86,77,27
86,78,24
86,79,25
86,80,6
86,81,7
86,82,4
86,83,5
86,84,2
86,85,3
86,86,0
86,87,1
86,88,14
86,89,15
86,90,12
86,91,13
86,92,10
86,93,11
86,94,8
86,95,9
86,96,54
86,97,55
86,98,52
86,99,53
86,100,50
87,0,87
87,1,86
87,2,85
87,3,84
87,4,83
87,5,82
87,6,81
87,7,80
87,8,95
87,9,94
87,10,93
87,11,92
87,12,91
87,13,90
87,14,89
87,15,88
87,16,71
87,17,70
87,18,69
87,19,68
87,20,67
87,21,66
87,22,65
87,23,64
87,24,79
87,25,78
87,26,77
87,27,76
87,28,75
87,29,74
87,30,73
87,31,72
87,51,100
87,52,99
87,53,98
87,54,97
87,55,96
87,64,23
87,65,22
87,66,21
87,67,20
87,68,19
87,69,18
87,70,17
87,71,16
87,72,31
87,73,30
87,74,29
87,75,28
87,76,27
87,77,26
87,78,25
87,79,24
87,80,7
87,81,6
87,82,5
87,83,4
87,84,3
87,85,2
87,86,1
87,87,0
87,88,15
87,89,14
87,90,13
87,91,12
87,92,11
87,93,10
87,94,9
87,95,8
87,96,55
87,97,54
87,98,53
87,99,52
87,100,51
88,0,88
88,1,89
88,2,90
88,3,91
88,4,92
88,5,93
88,6,94
88,7,95
88,8,80
88,9,81
88,10,82
88,11,83
88,12,84
88,13,85
88,14,86
88,15,87
88,16,72
88,17,73
88,18,74
88,19,75
88,20,76
88,21,77
88,22,78
88,23,79
88,24,64
88,25,65
88,26,66
88,27,67
88,28,68
88,29,69
88,30,70
88,31,71
88,56,96
88,57,97
88,58,98
88,59,99
88,60,100
88,64,24
88,65,25
88,66,26
88,67,27
88,68,28
88,69,29
88,70,30
88,71,31
88,72,16
88,73,17
88,74,18
88,75,19
88,76,20
88,77,21
88,78,22
88,79,23
88,80,8
88,81,9
88,82,10
88,83,11
88,84,12
88,85,13
88,86,14
88,87,15
88,88,0
88,89,1
88,90,2
88,91,3
88,92,4
88,93,5
88,94,6
88,95,7
88,96,56
88,97,57
88,98,58
88,99,59
88,100,60
89,0,89
89,1,88
89,2,91
89,3,90
89,4,93
89,5,92
89,6,95
89,7,94
89,8,81
89,9,80
89,10,83
89,11,82
89,12,85
89,13,84
89,14,87
89,15,86
89,16,73
89,17,72
89,18,75
89,19,74
89,20,77
89,21,76
89,22,79
89,23,78
89,24,65
89,25,64
89,26,67
89,27,66
89,28,69
89,29,68
89,30,71
89,31,70
89,56,97
89,57,96
89,58,99
89,59,98
89,61,100
89,64,25
89,65,24
89,66,27
89,67,26
89,68,29
89,69,28
89,70,31
89,71,30
89,72,17
89,73,16
89,74,19
89,75,18
89,76,21
89,77,20
89,78,23
89,79,22
89,80,9
89,81,8
89,82,11
89,83,10
89,84,13
89,85,12
89,86,15
89,87,14
89,88,1
89,89,0
89,90,3
89,91,2
89,92,5
89,93,4
89,94,7
89,95,6
89,96,57
89,97,56
89,98,59
89,99,58
89,100,61
90,0,90
90,1,91
90,2,88
90,3,89
90,4,94
90,5,95
90,6,92
90,7,93
90,8,82
90,9,83
90,10,80
90,11,81
90,12,86
90,13,87
90,14,84
90,15,85
90,16,74
90,17,75
90,18,72
90,19,73
90,20,78
90,21,79
90,22,76
90,23,77
90,24,66
90,25,67
90,26,64
90,27,65
90,28,70
90,29,71
90,30,68
90,31,69
90,56,98
90,57,99
90,58,96
90,59,97
90,62,100
90,64,26
90,65,27
90,66,24
90,67,25
90,68,30
90,69,31
90,70,28
90,71,29
90,72,18
90,73,19
90,74,16
90,75,17
90,76,22
90,77,23
90,78,20
90,79,21
90,80,10
90,81,11
90,82,8
90,83,9
90,84,14
90,85,15
90,86,12
90,87,13
90,88,2
90,89,3
90,90,0
90,91,1
90,92,6
90,93,7
90,94,4
90,95,5
90,96,58
90,97,59
90,98,56
90,99,57
90,100,62
91,0,91
91,1,90
91,2,89
91,3,88
91,4,95
91,5,94
91,6,93
91,7,92
91,8,83
91,9,82
91,10,81
91,11,80
91,12,87
91,13,86
91,14,85
91,15,84
91,16,75
91,17,74
91,18,73
91,19,72
91,20,79
91,21,78
91,22,77
91,23,76
91,24,67
91,25,66
91,26,65
91,27,64
91,28,71
91,29,70
91,30,69
91,31,68
91,56,99
91,57,98
91,58,97
91,59,96
91,63,100
91,64,27
91,65,26
91,66,25
91,67,24
91,68,31
91,69,30
91,70,29
91,71,28
91,72,19
91,73,18
91,74,17
91,75,16
91,76,23
91,77,22
91,78,21
91,79,20
91,80,11
91,81,10
91,82,9
91,83,8
91,84,15
91,85,14
91,86,13
91,87,12
91,88,3
91,89,2
91,90,1
91,91,0
91,92,7
91,93,6
91,94,5
91,95,4
91,96,59
91,97,58
91,98,57
91,99,56
91,100,63
92,0,92
92,1,93
92,2,94
92,3,95
92,4,88
92,5,89
92,6,90
92,7,91
92,8,84
92,9,85
92,10,86
92,11,87
92,12,80
92,13,81
92,14,82
92,15,83
92,16,76
92,17,77
92,18,78
92,19,79
92,20,72
92,21,73
92,22,74
92,23,75
92,24,68
92,25,69
92,26,70
92,27,71
92,28,64
92,29,65
92,30,66
92,31,67
92,56,100
92,60,96
92,61,97
92,62,98
92,63,99
92,64,28
92,65,29
92,66,30
92,67,31
92,68,24
92,69,25
92,70,26
92,71,27
92,72,20
92,73,21
92,74,22
92,75,23
92,76,16
92,77,17
92,78,18
92,79,19
92,80,12
92,81,13
92,82,14
92,83,15
92,84,8
92,85,9
92,86,10
92,87,11
92,88,4
92,89,5
92,90,6
92,91,7
92,92,0
92,93,1
92,94,2
92,95,3
92,96,60
92,97,61
92,98,62
92,99,63
92,100,56
93,0,93
93,1,92
93,2,95
93,3,94
93,4,89
93,5,88
93,6,91
93,7,90
93,8,85
93,9,84
93,10,87
93,11,86
93,12,81
93,13,80
93,14,83
93,15,82
93,16,77
93,17,76
93,18,79
93,19,78
93,20,73
93,21,72
93,22,75
93,23,74
93,24,69
93,25,68
93,26,71
93,27,70
93,28,65
93,29,64
93,30,67
93,31,66
93,57,100
93,60,97
93,61,96
93,62,99
93,63,98
93,64,29
93,65,28
93,66,31
93,67,30
93,68,25
93,69,24
93,70,27
93,71,26
93,72,21
93,73,20
93,74,23
93,75,22
93,76,17
93,77,16
93,78,19
93,79,18
93,80,13
93,81,12
93,82,15
93,83,14
93,84,9
93,85,8
93,86,11
93,87,10
93,88,5
93,89,4
93,90,7
93,91,6
93,92,1
93,93,0
93,94,3
93,95,2
93,96,61
93,97,60
93,98,63
93,99,62
93,100,57
94,0,94
94,1,95
94,2,92
94,3,93
94,4,90
94,5,91
94,6,88
94,7,89
94,8,86
94,9,87
94,10,84
94,11,85
94,12,82
94,13,83
94,14,80
94,15,81
94,16,78
94,17,79
94,18,76
94,19,77
94,20,74
94,21,75
94,22,72
94,23,73
94,24,70
94,25,71
94,26,68
94,27,69
94,28,66
94,29,67
94,30,64
94,31,65
94,58,100
94,60,98
94,61,99
94,62,96
94,63,97
94,64,30
94,65,31
94,66,28
94,67,29
94,68,26
94,69,27
94,70,24
94,71,25
94,72,22
94,73,23
94,74,20
94,75,21
94,76,18
94,77,19
94,78,16
94,79,17
94,80,14
94,81,15
94,82,12
94,83,13
94,84,10
94,85,11
94,86,8
94,87,9
94,88,6
94,89,7
94,90,4
94,91,5
94,92,2
94,93,3
94,94,0
94,95,1
94,96,62
94,97,63
94,98,60
94,99,61
94,100,58
95,0,95
95,1,94
95,2,93
95,3,92
95,4,91
95,5,90
95,6,89
95,7,88
95,8,87
95,9,86
95,10,85
95,11,84
95,12,83
95,13,82
95,14,81
95,15,80
95,16,79
95,17,78
95,18,77
95,19,76
95,20,75
95,21,74
95,22,73
95,23,72
95,24,71
95,25,70
95,26,69
95,27,68
95,28,67
95,29,66
95,30,65
95,31,64
95,59,100
95,60,99
95,61,98
95,62,97
95,63,96
95,64,31
95,65,30
95,66,29
95,67,28
95,68,27
95,69,26
95,70,25
95,71,24
95,72,23
95,73,22
95,74,21
95,75,20
95,76,19
95,77,18
95,78,17
95,79,16
95,80,15
95,81,14
95,82,13
95,83,12
95,84,11
95,85,10
95,86,9
95,87,8
95,88,7
95,89,6
95,90,5
95,91,4
95,92,3
95,93,2
95,94,1
95,95,0
95,96,63
95,97,62
95,98,61
95,99,60
95,100,59
96,0,96
96,1,97
96,2,98
96,3,99
96,4,100
96,32,64
96,33,65
96,34,66
96,35,67
96,36,68
96,37,69
96,38,70
96,39,71
96,40,72
96,41,73
96,42,74
96,43,75
96,44,76
96,45,77
96,46,78
96,47,79
96,48,80
96,49,81
96,50,82
96,51,83
96,52,84
96,53,85
96,54,86
96,55,87
96,56,88
96,57,89
96,58,90
96,59,91
96,60,92
96,61,93
96,62,94
96,63,95
96,64,32
96,65,33
96,66,34
96,67,35
96,68,36
96,69,37
96,70,38
96,71,39
96,72,40
96,73,41
96,74,42
96,75,43
96,76,44
96,77,45
96,78,46
96,79,47
96,80,48
96,81,49
96,82,50
96,83,51
96,84,52
96,85,53
96,86,54
96,87,55
96,88,56
96,89,57
96,90,58
96,91,59
96,92,60
96,93,61
96,94,62
96,95,63
96,96,0
96,97,1
96,98,2
96,99,3
96,100,4
97,0,97
97,1,96
97,2,99
97,3,98
97,5,100
97,32,65
97,33,64
97,34,67
97,35,66
97,36,69
97,37,68
97,38,71
97,39,70
97,40,73
97,41,72
97,42,75
97,43,74
97,44,77
97,45,76
97,46,79
97,47,78
97,48,81
97,49,80
97,50,83
97,51,82
97,52,85
97,53,84
97,54,87
97,55,86
97,56,89
97,57,88
97,58,91
97,59,90
97,60,93
97,61,92
97,62,95
97,63,94
97,64,33
97,65,32
97,66,35
97,67,34
97,68,37
97,69,36
97,70,39
97,71,38
97,72,41
97,73,40
97,74,43
97,75,42
97,76,45
97,77,44
97,78,47
97,79,46
97,80,49
97,81,48
97,82,51
97,83,50
97,84,53
97,85,52
97,86,55
97,87,54
97,88,57
97,89,56
97,90,59
97,91,58
97,92,61
97,93,60
97,94,63
97,95,62
97,96,1
97,97,0
97,98,3
97,99,2
97,100,5
98,0,98
98,1,99
98,2,96
98,3,97
98,6,100
98,32,66
98,33,67
98,34,64
98,35,65
98,36,70
98,37,71
98,38,68
98,39,69
98,40,74
98,41,75
98,42,72
98,43,73
98,44,78
98,45,79
98,46,76
98,47,77
98,48,82
98,49,83
98,50,80
98,51,81
98,52,86
98,53,87
98,54,84
98,55,85
98,56,90
98,57,91
98,58,88
98,59,89
98,60,94
98,61,95
98,62,92
98,63,93
98,64,34
98,65,35
98,66,32
98,67,33
98,68,38
98,69,39
98,70,36
98,71,37
98,72,42
98,73,43
98,74,40
98,75,41
98,76,46
98,77,47
98,78,44
98,79,45
98,80,50
98,81,51
98,82,48
98,83,49
98,84,54
98,85,55
98,86,52
98,87,53
98,88,58
98,89,59
98,90,56
98,91,57
98,92,62
98,93,63
98,94,60
98,95,61
98,96,2
98,97,3
98,98,0
98,99,1
98,100,6
99,0,99
99,1,98
99,2,97
99,3,96
99,7,100
99,32,67
99,33,66
99,34,65
99,35,64
99,36,71
99,37,70
99,38,69
99,39,68
99,40,75
99,41,74
99,42,73
99,43,72
99,44,79
99,45,78
99,46,77
99,47,76
99,48,83
99,49,82
99,50,81
99,51,80
99,52,87
99,53,86
99,54,85
99,55,84
99,56,91
99,57,90
99,58,89
99,59,88
99,60,95
99,61,94
99,62,93
99,63,92
99,64,35
99,65,34
99,66,33
99,67,32
99,68,39
99,69,38
99,70,37
99,71,36
99,72,43
99,73,42
99,74,41
99,75,40
99,76,47
99,77,46
99,78,45
99,79,44
99,80,51
99,81,50
99,82,49
99,83,48
99,84,55
99,85,54
99,86,53
99,87,52
99,88,59
99,89,58
99,90,57
99,91,56
99,92,63
99,93,62
99,94,61
99,95,60
99,96,3
99,97,2
99,98,1
99,99,0
99,100,7
100,0,100
100,4,96
100,5,97
100,6,98
100,7,99
100,32,68
100,33,69
100,34,70
100,35,71
100,36,64
100,37,65
100,38,66
100,39,67
100,40,76
100,41,77
100,42,78
100,43,79
100,44,72
100,45,73
100,46,74
100,47,75
100,48,84
100,49,85
100,50,86
100,51,87
100,52,80
100,53,81
100,54,82
100,55,83
100,56,92
100,57,93
100,58,94
100,59,95
100,60,88
100,61,89
100,62,90
100,63,91
100,64,36
100,65,37
100,66,38
100,67,39
100,68,32
100,69,33
100,70,34
100,71,35
100,72,44
100,73,45
100,74,46
100,75,47
100,76,40
100,77,41
100,78,42
100,79,43
100,80,52
100,81,53
100,82,54
100,83,55
100,84,48
100,85,49
100,86,50
100,87,51
100,88,60
100,89,61
100,90,62
100,91,63
100,92,56
100,93,57
100,94,58
100,95,59
100,96,4
100,97,5
100,98,6
100,99,7
100,100,0
